n_features,fold,roc_auc,average_precision,balanced_accuracy,accuracy,f1,precision,recall,sensitivity,specificity,brier_score
5,6,0.875,0.8906172110717565,0.8920454545454546,0.8947368421052632,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.875,0.16018992261761458
5,7,0.8295454545454546,0.9038673744556098,0.7045454545454546,0.7368421052631579,0.8,0.7142857142857143,0.9090909090909091,0.9090909090909091,0.5,0.1703046138400761
5,8,0.8333333333333333,0.905736161986162,0.6190476190476191,0.631578947368421,0.6956521739130435,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.15971428478430078
5,9,0.7272727272727273,0.72820411911321,0.7402597402597402,0.7777777777777778,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.5714285714285714,0.18527392867431217
5,10,0.75,0.8187131050767416,0.6761363636363636,0.6842105263157895,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.625,0.19267791942040377
5,11,0.7727272727272727,0.8052603961694872,0.7840909090909092,0.7894736842105263,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.18383220483898283
5,12,0.875,0.9029626938717847,0.7386363636363636,0.7368421052631579,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.75,0.16397424907072025
5,13,0.9047619047619048,0.9576330532212886,0.7440476190476191,0.7894736842105263,0.8461538461538461,0.7857142857142857,0.9166666666666666,0.9166666666666666,0.5714285714285714,0.1324928566808082
5,14,0.7662337662337662,0.8005151414242324,0.7662337662337663,0.7777777777777778,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7142857142857143,0.17150833813900881
6,0,0.8977272727272727,0.930050505050505,0.8295454545454546,0.8421052631578947,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.75,0.13767209066022493
6,1,0.8181818181818181,0.8787405776042141,0.6931818181818181,0.6842105263157895,0.7,0.7777777777777778,0.6363636363636364,0.6363636363636364,0.75,0.1737526536168056
6,2,0.875,0.9277434983317336,0.7670454545454546,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.625,0.15566196001648044
6,3,0.869047619047619,0.9248057498057499,0.7738095238095238,0.7894736842105263,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.14854049444902787
6,4,0.7922077922077921,0.8799851663488027,0.6038961038961039,0.6111111111111112,0.6666666666666666,0.7,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.19153846335956048
6,5,0.8409090909090909,0.8819004228095138,0.7840909090909092,0.7894736842105263,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.15612772438048741
6,6,0.8636363636363636,0.9023615273615273,0.7386363636363636,0.7368421052631579,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.75,0.14302700641143917
6,7,0.8636363636363636,0.913869463869464,0.7670454545454546,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.625,0.14916168826228707
