n_features,roc_auc_mean,roc_auc_std,roc_auc_pooled,average_precision_mean,average_precision_std,average_precision_pooled,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_pooled,accuracy_mean,accuracy_std,accuracy_pooled,f1_mean,f1_std,f1_pooled,precision_mean,precision_std,precision_pooled,recall_mean,recall_std,recall_pooled,sensitivity_mean,sensitivity_std,sensitivity_pooled,specificity_mean,specificity_std,specificity_pooled,brier_score_mean,brier_score_std,brier_score_pooled,pooled_youden_balanced_accuracy,pooled_youden_f1,youden_threshold
32,0.8867604617604616,0.05240930934127534,0.8804041353383458,0.9305311347067141,0.03334072244344885,0.9207770001720333,0.7834595959595959,0.06883649743119974,0.7841478696741855,0.8048732943469786,0.06212987516961295,0.8049645390070922,0.8445381467700309,0.04746189718719532,0.8450704225352113,0.8080380730380731,0.06311137103169047,0.8021390374331551,0.8919191919191917,0.07864970123247333,0.8928571428571429,0.8919191919191917,0.07864970123247333,0.8928571428571429,0.6749999999999999,0.14943406358190417,0.6754385964912281,0.15076434444645115,0.020976811812849133,0.1507434999927923,0.7868107769423559,0.838150289017341,0.5233333333333333
33,0.8888167388167388,0.05826193315759362,0.8832758980785297,0.9279551857002839,0.04041540939376248,0.9206710848286936,0.7914502164502165,0.0856639747745224,0.7929197994987469,0.8118908382066277,0.07742953384365232,0.8120567375886525,0.8498996451750077,0.05861880200581316,0.8498583569405099,0.8171400821400822,0.07141651916982648,0.8108108108108109,0.8924242424242423,0.08485428242406973,0.8928571428571429,0.8924242424242423,0.08485428242406973,0.8928571428571429,0.6904761904761904,0.16009897327567763,0.6929824561403509,0.1503283527916685,0.019706716309179,0.1502515089601465,0.8104636591478698,0.8595988538681948,0.5133333333333333
34,0.8871933621933621,0.04913053246602863,0.8826754385964912,0.9297884806485522,0.0326281519218934,0.9229627044265295,0.7967171717171716,0.07920254599334593,0.7973057644110275,0.8157894736842104,0.07354085589534443,0.8156028368794326,0.8526896967766534,0.056438275397047176,0.8522727272727273,0.8187690087690088,0.06308433466607398,0.8152173913043478,0.8934343434343434,0.0754032116160045,0.8928571428571429,0.8934343434343434,0.0754032116160045,0.8928571428571429,0.7,0.12503643783782395,0.7017543859649122,0.1508303801764303,0.018900361984648652,0.15077847196628807,0.8018483709273183,0.8595505617977528,0.4857375066260731
35,0.8820707070707072,0.04977324156317146,0.8854427736006685,0.9280742547239171,0.02994648207143363,0.9264178892006811,0.7698593073593075,0.06474553935643622,0.7708333333333333,0.790643274853801,0.0650243262179073,0.7907801418439716,0.8311200747722488,0.05372624773860873,0.8328611898016998,0.797929477929478,0.057131150757300846,0.7945945945945946,0.8742424242424243,0.09365443443497433,0.875,0.8742424242424243,0.09365443443497433,0.875,0.6654761904761904,0.11815567221500288,0.6666666666666666,0.1503243571506312,0.016763622307055075,0.15025718764656393,0.7996553884711779,0.8348348348348348,0.56
36,0.8752164502164503,0.05431232450725587,0.8745822890559733,0.9218076337572773,0.036407376196478804,0.9187771894396549,0.752849927849928,0.06714193565643989,0.7532894736842105,0.7764132553606236,0.06137233829785153,0.776595744680851,0.8230301893490302,0.04682453542181157,0.8235294117647058,0.7813192363192365,0.05372531247571163,0.7777777777777778,0.8747474747474746,0.07515270794566135,0.875,0.8747474747474746,0.07515270794566135,0.875,0.6309523809523808,0.12817872756504634,0.631578947368421,0.15397059280970887,0.01877678836070304,0.15390782717756205,0.781484962406015,0.8012618296529969,0.5929280291431999
37,0.8741702741702742,0.05464444325577098,0.8711622807017543,0.9217279009034804,0.035919641814523395,0.9130758720182964,0.7695165945165944,0.07103613389578287,0.7708333333333333,0.7908382066276801,0.06412654370417066,0.7907801418439716,0.8320701520701521,0.05180057989945425,0.8328611898016998,0.800841010841011,0.06950156125654908,0.7945945945945946,0.8747474747474746,0.08949415958661038,0.875,0.8747474747474746,0.08949415958661038,0.875,0.6642857142857141,0.14897609724724434,0.6666666666666666,0.15453252605255494,0.017265719394914055,0.15449424368260473,0.7954260651629073,0.8377581120943953,0.54
38,0.8763347763347765,0.03845194660190992,0.8795687134502923,0.9234700748515365,0.02794703744966156,0.9211746138064275,0.7656926406926405,0.06390233776989865,0.7664473684210527,0.7875243664717347,0.05870535623824091,0.7872340425531915,0.8295916493597654,0.048446289667583034,0.8305084745762712,0.7949313649313651,0.057840821579875634,0.7903225806451613,0.8742424242424239,0.08352005841364298,0.875,0.8742424242424239,0.08352005841364298,0.875,0.6571428571428571,0.12809577548378795,0.6578947368421053,0.153096821594862,0.01707526131759051,0.1530397407643149,0.7929197994987469,0.7973856209150327,0.6266666666666667
39,0.8876803751803752,0.05459517948790749,0.8824404761904762,0.9308961084139338,0.033017386377036086,0.9241021756640608,0.7904040404040403,0.07423236244189121,0.7915100250626567,0.8118908382066277,0.07182401719593882,0.8120567375886525,0.8489496590366158,0.06084011179239001,0.8507042253521127,0.8106056906056908,0.06562159018210581,0.8074866310160428,0.8974747474747472,0.09013317261589644,0.8988095238095238,0.8974747474747472,0.09013317261589644,0.8988095238095238,0.6833333333333332,0.12832080637559296,0.6842105263157895,0.15208597409232977,0.019360990164421447,0.15203276652462064,0.7954260651629073,0.8377581120943953,0.5360805653067263
40,0.8924603174603175,0.044281920476247794,0.8834586466165413,0.9351012635281799,0.029286801077461955,0.9243870078477826,0.7857323232323233,0.07822743742451825,0.786967418546366,0.8046783625730994,0.06908969319645551,0.8049645390070922,0.8426424772221874,0.0535543143800571,0.8433048433048433,0.8180266030266032,0.0828645344687323,0.8087431693989071,0.8797979797979797,0.08912695229520531,0.8809523809523809,0.8797979797979797,0.08912695229520531,0.8809523809523809,0.6916666666666665,0.17279781969613955,0.6929824561403509,0.15233942078534074,0.01581137318803473,0.15224309430915225,0.8013784461152882,0.844574780058651,0.5273517258599776
41,0.8920995670995672,0.048658999530765766,0.8870091896407687,0.9325816683481568,0.03251160419140705,0.9261053566685826,0.7716089466089465,0.08612727200529437,0.7739661654135339,0.7978557504873294,0.07229183534937304,0.7978723404255319,0.8426962999426768,0.053051987862231954,0.841225626740947,0.7995837495837496,0.08755116902802745,0.7905759162303665,0.8979797979797978,0.058462264516368365,0.8988095238095238,0.8979797979797978,0.058462264516368365,0.8988095238095238,0.6452380952380952,0.17778739445969105,0.6491228070175439,0.15172579991414822,0.017514473205578064,0.15162507174963888,0.8074874686716792,0.8563218390804598,0.52
42,0.8895021645021646,0.04856419235575976,0.8828842940685045,0.9320070597521577,0.03034418027273764,0.9238721462794659,0.7751623376623376,0.06832867499919068,0.7766290726817042,0.7941520467836258,0.0633112559882964,0.7943262411347518,0.8334612633743069,0.05151413438691853,0.8342857142857143,0.8064043364043365,0.0631472736430322,0.8021978021978022,0.8681818181818179,0.07676815143773655,0.8690476190476191,0.8681818181818179,0.07676815143773655,0.8690476190476191,0.682142857142857,0.12915824136288537,0.6842105263157895,0.15270093011235586,0.01781419746489218,0.15262575030930758,0.8056077694235588,0.8417910447761194,0.5417073013934361
43,0.8867965367965367,0.05406313451419268,0.881657268170426,0.9302293252070436,0.035213536512418875,0.9207785704210495,0.7759199134199134,0.09155982817071893,0.7767857142857142,0.7976608187134503,0.08610460407763178,0.7978723404255319,0.8390007287398593,0.06752645514340416,0.8394366197183099,0.8006626706626708,0.07566195587020255,0.7967914438502673,0.8863636363636362,0.086803013868076,0.8869047619047619,0.8863636363636362,0.086803013868076,0.8869047619047619,0.6654761904761906,0.14608388167730432,0.6666666666666666,0.15328395559344415,0.019948278704312438,0.1531775405910967,0.7985588972431078,0.8463768115942029,0.5228217037062108
44,0.8880591630591631,0.04502544810142805,0.8833020050125313,0.9312560262738516,0.030772746627100302,0.9242295771927458,0.7734307359307361,0.06573806794217146,0.7752192982456141,0.7939571150097465,0.05813249856880527,0.7943262411347518,0.8342173092607876,0.04612252288856177,0.8352272727272727,0.8046383246383247,0.06305137326402242,0.7989130434782609,0.8742424242424242,0.08352005841364298,0.875,0.8742424242424242,0.08352005841364298,0.875,0.6726190476190477,0.1424846333760217,0.6754385964912281,0.15347030810767817,0.015285280027230251,0.153368252419211,0.8013784461152882,0.844574780058651,0.5332246858752466
